pose_id,session_id,recorded_at_utc,yaw_deg,pitch_deg,roll_deg,yaw_raw_deg,yaw0_deg,yaw_stddev_deg,pitch_stddev_deg,roll_stddev_deg,imu_samples,magnetic_samples,S1_Bx_raw_mT,S1_By_raw_mT,S1_Bz_raw_mT,S2_Bx_raw_mT,S2_By_raw_mT,S2_Bz_raw_mT,S1_Bx_stddev_mT,S1_By_stddev_mT,S1_Bz_stddev_mT,S2_Bx_stddev_mT,S2_By_stddev_mT,S2_Bz_stddev_mT,S1_Bx_corrected_mT,S1_By_corrected_mT,S1_Bz_corrected_mT,S2_Bx_corrected_mT,S2_By_corrected_mT,S2_Bz_corrected_mT,yaw_imu_original_deg,heading_error_estimate_deg,yaw_model_frame_deg,dial_frame_offset_applied_deg
69,cal-20260717T104800Z,2026-07-17T11:02:02.225593+00:00,26.628276,4.932444,10.695110,30.687468,0.325617,0.090035,0.012488,0.005290,217,32,0.355250,-2.247875,0.989187,-1.886500,-0.542063,0.539000,0.123836,0.116588,0.120307,0.096406,0.093085,0.099568,0.411396,-2.325203,1.031807,-1.965104,-0.611479,0.564521,30.361851,1.648313,32.010164,5.381888050930
70,cal-20260717T104800Z,2026-07-17T11:02:07.562064+00:00,17.158541,4.834439,10.725193,21.262767,0.325617,0.010397,0.014472,0.004257,217,32,0.150063,-2.367313,1.062688,-2.018187,0.073500,0.278687,0.111277,0.129604,0.129604,0.089263,0.111321,0.108814,0.206208,-2.444641,1.105307,-2.096792,0.004083,0.304208,20.937150,1.603279,22.540429,5.381888050930
71,cal-20260717T104800Z,2026-07-17T11:02:15.626730+00:00,6.428453,4.792585,10.750310,10.600735,0.325617,0.011100,0.009542,0.003559,211,32,-0.143937,-2.468375,1.065750,-2.082500,0.833000,0.030625,0.136304,0.120508,0.135770,0.086229,0.096406,0.112532,-0.087792,-2.545703,1.108370,-2.161104,0.763583,0.056146,10.275118,1.535223,11.810341,5.381888050930
72,cal-20260717T104800Z,2026-07-17T11:02:21.673954+00:00,-3.644314,4.742712,10.869318,0.579000,0.325617,0.002387,0.002106,0.004778,211,32,-0.382812,-2.523500,1.071875,-2.039625,1.424063,-0.226625,0.103712,0.119378,0.131569,0.106884,0.111277,0.076470,-0.326667,-2.600828,1.114495,-2.118229,1.354646,-0.201104,0.253383,1.484191,1.737574,5.381888050930
73,cal-20260717T104800Z,2026-07-17T11:03:02.050358+00:00,-14.250722,5.103363,9.922603,-9.686676,0.325617,0.003328,0.015405,0.005778,218,32,-0.624750,-2.492875,1.059625,-1.947750,2.198875,-0.505313,0.126313,0.121787,0.139567,0.104872,0.102444,0.108814,-0.568604,-2.570203,1.102245,-2.026354,2.129458,-0.479792,-10.012293,1.143459,-8.868834,5.381888050930
74,cal-20260717T104800Z,2026-07-17T11:03:11.840572+00:00,-24.543857,5.008537,10.047997,-19.897193,0.325617,0.001494,0.007699,0.003167,217,32,-0.839125,-2.382625,0.918750,-1.779313,2.698063,-0.744188,0.133903,0.150257,0.110623,0.086621,0.093085,0.089263,-0.782979,-2.459953,0.961370,-1.857917,2.628646,-0.718667,-20.222810,1.060841,-19.161969,5.381888050930
75,cal-20260717T104800Z,2026-07-17T11:03:18.479299+00:00,-35.000607,4.987414,10.230138,-30.297919,0.325617,0.034103,0.018087,0.013578,210,32,-1.062688,-2.171312,0.851375,-1.485313,3.038000,-0.906500,0.102962,0.105928,0.094582,0.114366,0.096406,0.096406,-1.006542,-2.248641,0.893995,-1.563917,2.968583,-0.880979,-30.623536,1.004817,-29.618719,5.381888050930
76,cal-20260717T104800Z,2026-07-17T11:03:26.879369+00:00,-44.946546,5.074844,10.389831,-40.172971,0.325617,0.012525,0.010280,0.011658,217,32,-1.313813,-1.892625,0.784000,-1.286250,3.332000,-1.078000,0.131385,0.094582,0.129343,0.081614,0.096406,0.089749,-1.257667,-1.969953,0.826620,-1.364854,3.262583,-1.052479,-40.498588,0.933930,-39.564658,5.381888050930
77,cal-20260717T104800Z,2026-07-17T11:03:34.080521+00:00,-55.252486,5.169391,10.487298,-50.418142,0.325617,0.009933,0.011466,0.007961,218,32,-1.500625,-1.506750,0.600250,-0.976938,3.463688,-1.169875,0.115252,0.107786,0.113389,0.104084,0.091829,0.113900,-1.444479,-1.584078,0.642870,-1.055542,3.394271,-1.144354,-50.743759,0.873161,-49.870598,5.381888050930
78,cal-20260717T104800Z,2026-07-17T11:03:42.908258+00:00,-64.832434,5.209757,10.617172,-59.923593,0.325617,0.005511,0.002959,0.004599,210,32,-1.568000,-1.191312,0.453250,-0.713562,3.555563,-1.228063,0.124460,0.143231,0.110623,0.093914,0.083432,0.102585,-1.511854,-1.268641,0.495870,-0.792167,3.486146,-1.202542,-60.249210,0.798664,-59.450546,5.381888050930
79,cal-20260717T104800Z,2026-07-17T11:04:35.528589+00:00,55.720181,5.794407,5.610976,60.754860,0.325617,0.001916,0.003304,0.001682,210,32,1.344437,-1.356688,0.597187,-1.589438,-2.646000,1.206625,0.149838,0.093501,0.115041,0.118687,0.093137,0.097802,1.400583,-1.434016,0.639807,-1.668042,-2.715417,1.232146,60.429243,0.672826,61.102069,5.381888050930
80,cal-20260717T104800Z,2026-07-17T11:04:44.214242+00:00,46.047230,5.806446,5.608986,51.088529,0.325617,0.033991,0.014569,0.025914,210,32,1.111687,-1.736438,0.738063,-1.926313,-1.978375,0.952438,0.115713,0.111971,0.102585,0.095143,0.076470,0.083432,1.167833,-1.813766,0.780682,-2.004917,-2.047792,0.977958,50.762912,0.666206,51.429118,5.381888050930
81,cal-20260717T104800Z,2026-07-17T11:04:52.529518+00:00,35.621848,5.778443,5.638483,40.669486,0.325617,0.030870,0.011668,0.009372,218,32,0.918750,-2.064125,0.903438,-2.192750,-1.160688,0.710500,0.098787,0.140673,0.123797,0.113389,0.079145,0.078715,0.974896,-2.141453,0.946057,-2.271354,-1.230104,0.736021,40.343869,0.659867,41.003736,5.381888050930
82,cal-20260717T104800Z,2026-07-17T11:04:59.697939+00:00,25.846129,5.715006,5.721442,30.899231,0.325617,0.004304,0.012247,0.003834,217,32,0.719688,-2.367313,1.007562,-2.367313,-0.349125,0.413438,0.098345,0.122223,0.136871,0.119661,0.102444,0.101827,0.775833,-2.444641,1.050182,-2.445917,-0.418542,0.438958,30.573614,0.654403,31.228017,5.381888050930
83,cal-20260717T104800Z,2026-07-17T11:05:06.532765+00:00,15.538860,5.613703,5.786047,20.597172,0.325617,0.001735,0.017609,0.005338,211,32,0.465500,-2.575563,1.148438,-2.443875,0.499188,0.104125,0.131716,0.122540,0.114704,0.113900,0.106657,0.078469,0.521646,-2.652891,1.191057,-2.522479,0.429771,0.129646,20.271555,0.649193,20.920748,5.381888050930
84,cal-20260717T104800Z,2026-07-17T11:05:13.190173+00:00,5.449903,5.566673,5.887339,10.513290,0.325617,0.001214,0.013660,0.002250,218,32,0.186812,-2.698063,1.130062,-2.413250,1.295438,-0.192938,0.100680,0.153413,0.111277,0.107786,0.073566,0.094735,0.242958,-2.775391,1.172682,-2.491854,1.226021,-0.167417,10.187673,0.644118,10.831791,5.381888050930
85,cal-20260717T104800Z,2026-07-17T11:05:37.932316+00:00,-5.150997,5.121222,5.633282,-0.068750,0.325617,0.001045,0.006992,0.003000,211,32,-0.104125,-2.869563,1.200500,-2.214187,2.131500,-0.560438,0.113900,0.119985,0.121946,0.082028,0.099568,0.093914,-0.047979,-2.946891,1.243120,-2.292792,2.062083,-0.534917,-0.394367,0.625258,0.230891,5.381888050930
86,cal-20260717T104800Z,2026-07-17T11:05:44.326412+00:00,-14.592373,5.086062,5.752020,-9.505252,0.325617,0.004058,0.008569,0.004183,210,32,-0.395062,-2.848125,1.209688,-1.981437,2.670500,-0.762563,0.130498,0.153319,0.120949,0.092250,0.089749,0.092250,-0.338917,-2.925453,1.252307,-2.060042,2.601083,-0.737042,-9.830869,0.620384,-9.210485,5.381888050930
87,cal-20260717T104800Z,2026-07-17T11:05:50.598053+00:00,-25.381320,5.074302,5.873624,-20.289418,0.325617,0.031552,0.015799,0.009492,214,32,-0.682937,-2.725625,1.157625,-1.699688,3.243187,-0.992250,0.139671,0.132741,0.109744,0.088391,0.112316,0.107786,-0.626792,-2.802953,1.200245,-1.778292,3.173771,-0.966729,-20.615035,0.615603,-19.999432,5.381888050930
88,cal-20260717T104800Z,2026-07-17T11:05:57.931470+00:00,-34.966084,5.082249,5.939977,-29.868592,0.325617,0.002008,0.016646,0.010870,217,32,-0.934063,-2.548000,1.087187,-1.387312,3.610688,-1.157625,0.121906,0.082558,0.148017,0.114366,0.122223,0.097802,-0.877917,-2.625328,1.129807,-1.465917,3.541271,-1.132104,-30.194209,0.610013,-29.584196,5.381888050930
89,cal-20260717T104800Z,2026-07-17T11:06:05.200201+00:00,-45.230506,5.144981,6.001988,-40.127474,0.325617,0.027143,0.014984,0.012066,211,32,-1.209688,-2.198875,0.964688,-1.047375,3.880187,-1.289313,0.128404,0.136197,0.143231,0.091247,0.116380,0.114366,-1.153542,-2.276203,1.007307,-1.125979,3.810771,-1.263792,-40.453091,0.604473,-39.848618,5.381888050930
90,cal-20260717T104800Z,2026-07-17T11:06:12.288194+00:00,-55.612126,5.174105,6.062884,-50.503691,0.325617,0.005181,0.008307,0.012443,218,32,-1.433250,-1.831375,0.793188,-0.710500,4.039438,-1.399563,0.123836,0.115252,0.125351,0.105608,0.095549,0.079633,-1.377104,-1.908703,0.835807,-0.789104,3.970021,-1.374042,-50.829308,0.599070,-50.230238,5.381888050930
91,cal-20260717T104800Z,2026-07-17T11:06:27.480052+00:00,-65.149748,5.527222,5.058551,-60.029732,0.325617,0.005682,0.005393,0.010693,218,32,-1.598625,-1.463875,0.655375,-0.303187,4.220125,-1.500625,0.141770,0.133903,0.123052,0.100680,0.124304,0.067885,-1.542479,-1.541203,0.697995,-0.381792,4.150708,-1.475104,-60.355349,0.587489,-59.767860,5.381888050930
92,cal-20260717T104800Z,2026-07-17T11:08:26.805515+00:00,55.431567,5.257709,0.526611,60.642541,0.325617,0.005384,0.009011,0.010578,210,32,1.662937,-1.387312,0.581875,-2.137625,-2.529625,1.090250,0.120628,0.149579,0.111146,0.084183,0.097802,0.113389,1.719083,-1.464641,0.624495,-2.216229,-2.599042,1.115771,60.316924,0.496531,60.813455,5.381888050930
93,cal-20260717T104800Z,2026-07-17T11:08:56.708819+00:00,45.617980,5.818353,-0.553988,50.824722,0.325617,0.003533,0.004525,0.004433,211,32,1.534312,-1.809937,0.689063,-2.624563,-1.733375,0.817688,0.120949,0.102585,0.123170,0.110579,0.087786,0.077163,1.590458,-1.887266,0.731682,-2.703167,-1.802792,0.843208,50.499105,0.500763,50.999868,5.381888050930
94,cal-20260717T104800Z,2026-07-17T11:09:04.727011+00:00,35.201427,5.379318,0.134429,40.369874,0.325617,0.093306,0.022722,0.025893,210,32,1.332188,-2.290750,0.934063,-2.679688,-0.796250,0.468562,0.110928,0.121309,0.089696,0.091829,0.077725,0.069227,1.388333,-2.368078,0.976682,-2.758292,-0.865667,0.494083,40.044257,0.539058,40.583315,5.381888050930
95,cal-20260717T104800Z,2026-07-17T11:09:13.528314+00:00,24.818442,5.187637,-0.677110,29.944853,0.325617,0.002510,0.006877,0.004218,218,32,1.188250,-2.664375,1.062688,-2.887938,0.382812,0.024500,0.160838,0.150257,0.136588,0.108457,0.112316,0.093137,1.244396,-2.741703,1.105307,-2.966542,0.313396,0.050021,29.619236,0.581094,30.200330,5.381888050930
96,cal-20260717T104800Z,2026-07-17T11:09:24.496679+00:00,15.379642,5.101047,-1.000643,20.453667,0.325617,0.043703,0.002821,0.016353,211,32,0.983063,-3.007375,1.221938,-2.777688,1.316875,-0.330750,0.107019,0.103945,0.124421,0.081078,0.108323,0.088882,1.039208,-3.084703,1.264557,-2.856292,1.247458,-0.305229,20.128050,0.633480,20.761530,5.381888050930
97,cal-20260717T104800Z,2026-07-17T11:09:35.278642+00:00,5.830837,5.181254,-0.294686,10.853366,0.325617,0.005359,0.003380,0.002593,217,32,0.664563,-3.105375,1.289313,-2.563312,2.103937,-0.572688,0.118687,0.115252,0.122223,0.079145,0.124421,0.086621,0.720708,-3.182703,1.331932,-2.641917,2.034521,-0.547167,10.527749,0.684976,11.212725,5.381888050930
98,cal-20260717T104800Z,2026-07-17T11:09:43.514187+00:00,-4.934055,4.881253,-0.858914,0.049140,0.325617,0.003284,0.002601,0.003652,211,32,0.444062,-3.332000,1.368938,-2.189687,3.013500,-0.931000,0.134012,0.129343,0.112660,0.133142,0.105608,0.082558,0.500208,-3.409328,1.411557,-2.268292,2.944083,-0.905479,-0.276477,0.724310,0.447833,5.381888050930
99,cal-20260717T104800Z,2026-07-17T11:09:56.227023+00:00,-14.614614,5.223930,-0.876575,-9.692137,0.325617,0.133363,0.036248,0.021433,210,32,0.125562,-3.371812,1.384250,-1.892625,3.754625,-1.203563,0.127496,0.110928,0.110623,0.112532,0.100920,0.093914,0.181708,-3.449141,1.426870,-1.971229,3.685208,-1.178042,-10.017754,0.785028,-9.232726,5.381888050930
100,cal-20260717T104800Z,2026-07-17T11:10:07.691836+00:00,-24.635977,5.627200,-0.062856,-19.768257,0.325617,0.010129,0.011095,0.005925,217,32,-0.275625,-3.185000,1.335250,-1.497562,4.244625,-1.393438,0.132741,0.168826,0.098787,0.090555,0.084183,0.077663,-0.219479,-3.262328,1.377870,-1.576167,4.175208,-1.367917,-20.093874,0.839785,-19.254089,5.381888050930
101,cal-20260717T104800Z,2026-07-17T11:10:23.622696+00:00,-34.815213,5.653478,-0.219570,-30.023582,0.325617,0.005735,0.009620,0.009047,217,32,-0.578813,-3.050250,1.310750,-1.041250,4.609063,-1.568000,0.132559,0.140259,0.144610,0.095600,0.112660,0.105608,-0.522667,-3.127578,1.353370,-1.119854,4.539646,-1.542479,-30.349198,0.915873,-29.433325,5.381888050930
102,cal-20260717T104800Z,2026-07-17T11:10:33.805799+00:00,-44.628678,5.274822,0.279444,-39.885681,0.325617,0.011566,0.006545,0.005469,213,32,-0.946313,-2.808312,1.243375,-0.624750,4.743812,-1.589438,0.110228,0.113004,0.123052,0.095600,0.099130,0.092250,-0.890167,-2.885641,1.285995,-0.703354,4.674396,-1.563917,-40.211298,0.964508,-39.246790,5.381888050930
103,cal-20260717T104800Z,2026-07-17T11:10:44.062921+00:00,-54.301367,5.010351,0.454522,-49.607359,0.325617,0.005376,0.013795,0.015162,210,32,-1.283187,-2.489813,1.056563,-0.189875,4.734625,-1.626188,0.112316,0.110928,0.104826,0.108323,0.103945,0.082028,-1.227042,-2.567141,1.099182,-0.268479,4.665208,-1.600667,-49.932976,1.013497,-48.919479,5.381888050930
104,cal-20260717T104800Z,2026-07-17T11:10:57.840011+00:00,-64.046827,5.741350,-0.185363,-59.418620,0.325617,0.007650,0.004482,0.003893,217,32,-1.515937,-2.018187,0.903438,0.208250,4.860188,-1.696625,0.105562,0.126581,0.098738,0.101875,0.095953,0.115252,-1.459792,-2.095516,0.946057,0.129646,4.790771,-1.671104,-59.744237,1.079298,-58.664939,5.381888050930
105,cal-20260717T104800Z,2026-07-17T11:12:28.605206+00:00,56.661485,5.231227,-5.833065,60.856188,0.325617,0.005776,0.002361,0.008534,217,32,2.171312,-1.130062,0.312375,-3.056375,-2.342812,0.842187,0.096757,0.114027,0.115252,0.109744,0.100680,0.078160,2.227458,-1.207391,0.354995,-3.134979,-2.412229,0.867708,60.530571,1.512802,62.043373,5.381888050930
106,cal-20260717T104800Z,2026-07-17T11:12:36.706884+00:00,46.386065,5.092856,-5.832256,50.542073,0.325617,0.003894,0.004097,0.002921,210,32,2.045750,-1.770125,0.609437,-3.224813,-1.252563,0.480812,0.098787,0.113900,0.107741,0.132559,0.088828,0.062772,2.101896,-1.847453,0.652057,-3.303417,-1.321979,0.506333,50.216456,1.551497,51.767953,5.381888050930
107,cal-20260717T104800Z,2026-07-17T11:12:42.547847+00:00,37.073149,4.961182,-5.810668,41.201260,0.325617,0.002858,0.008561,0.005726,217,32,1.950813,-2.367313,0.823813,-3.212562,-0.214375,0.079625,0.090982,0.108814,0.110928,0.092250,0.080419,0.080419,2.006958,-2.444641,0.866432,-3.291167,-0.283792,0.105146,40.875643,1.579394,42.455037,5.381888050930
108,cal-20260717T104800Z,2026-07-17T11:12:50.276071+00:00,26.445838,4.755809,-5.731761,30.537038,0.325617,0.115300,0.014326,0.023084,218,32,1.742563,-2.838938,1.081063,-3.065562,0.970812,-0.272562,0.150868,0.130498,0.137435,0.100295,0.094325,0.110579,1.798708,-2.916266,1.123682,-3.144167,0.901396,-0.247042,30.211421,1.616305,31.827726,5.381888050930
109,cal-20260717T104800Z,2026-07-17T11:12:58.111803+00:00,16.320118,4.594440,-5.658068,20.373894,0.325617,0.003029,0.002849,0.004531,211,32,1.488375,-3.240125,1.240312,-2.805250,2.005937,-0.670687,0.112532,0.116588,0.104456,0.098787,0.121906,0.090126,1.544521,-3.317453,1.282932,-2.883854,1.936521,-0.645167,20.048277,1.653729,21.702006,5.381888050930
110,cal-20260717T104800Z,2026-07-17T11:13:10.255270+00:00,6.912659,4.517596,-5.567236,10.908436,0.325617,0.012316,0.004396,0.005217,218,32,1.225000,-3.485125,1.368938,-2.446938,2.878750,-0.989187,0.131716,0.116588,0.123170,0.097951,0.104872,0.080117,1.281146,-3.562453,1.411557,-2.525542,2.809333,-0.963667,10.582819,1.711728,12.294547,5.381888050930
111,cal-20260717T104800Z,2026-07-17T11:13:19.853885+00:00,-3.725025,4.414967,-5.396180,0.224908,0.325617,0.002245,0.007775,0.002911,210,32,0.927937,-3.708687,1.503688,-1.947750,3.773000,-1.289313,0.136304,0.099908,0.088391,0.107786,0.102632,0.086621,0.984083,-3.786016,1.546307,-2.026354,3.703583,-1.263792,-0.100709,1.757572,1.656863,5.381888050930
112,cal-20260717T104800Z,2026-07-17T11:13:28.142152+00:00,-13.928213,4.386495,-5.258739,-10.017865,0.325617,0.027595,0.010653,0.004603,210,32,0.542063,-3.837312,1.543500,-1.463875,4.327313,-1.497562,0.134012,0.105928,0.116754,0.102444,0.079145,0.111971,0.598208,-3.914641,1.586120,-1.542479,4.257896,-1.472042,-10.343482,1.797157,-8.546325,5.381888050930
113,cal-20260717T104800Z,2026-07-17T11:13:38.290519+00:00,-23.815670,4.413030,-5.101029,-19.953792,0.325617,0.020440,0.012148,0.003932,218,32,0.208250,-3.815875,1.577187,-0.937125,4.820375,-1.644562,0.110623,0.099373,0.106657,0.092929,0.087786,0.092250,0.264396,-3.893203,1.619807,-1.015729,4.750958,-1.619042,-20.279409,1.845627,-18.433782,5.381888050930
114,cal-20260717T104800Z,2026-07-17T11:13:47.588263+00:00,-34.153784,4.475797,-4.972001,-30.336313,0.325617,0.005445,0.005118,0.004711,218,32,-0.235813,-3.656625,1.574125,-0.425687,5.099063,-1.754813,0.124110,0.109744,0.102444,0.098345,0.112660,0.094325,-0.179667,-3.733953,1.616745,-0.504292,5.029646,-1.729292,-30.661930,1.890034,-28.771896,5.381888050930
115,cal-20260717T104800Z,2026-07-17T11:13:55.859065+00:00,-43.996857,4.555127,-4.759267,-40.160670,0.325617,0.012095,0.008284,0.005831,217,32,-0.633938,-3.460625,1.488375,0.094938,5.249125,-1.825250,0.111277,0.117909,0.117909,0.072505,0.092929,0.101875,-0.577792,-3.537953,1.530995,0.016333,5.179708,-1.799729,-40.486287,1.871318,-38.614969,5.381888050930
116,cal-20260717T104800Z,2026-07-17T11:14:04.802180+00:00,-54.443080,4.635899,-4.607861,-50.566651,0.325617,0.001242,0.007403,0.006560,210,32,-1.016750,-3.068625,1.372000,0.539000,5.298125,-1.797688,0.135770,0.125544,0.126925,0.093137,0.099373,0.068665,-0.960604,-3.145953,1.414620,0.460396,5.228708,-1.772167,-50.892268,1.831076,-49.061192,5.381888050930
117,cal-20260717T104800Z,2026-07-17T11:14:14.123619+00:00,-63.661368,4.773707,-4.583891,-59.742995,0.325617,0.013114,0.009155,0.038223,218,32,-1.378125,-2.603125,1.209688,0.894250,5.209313,-1.834437,0.136197,0.121787,0.110228,0.118727,0.111624,0.093914,-1.321979,-2.680453,1.252307,0.815646,5.139896,-1.808917,-60.068612,1.789132,-58.279480,5.381888050930
118,cal-20260717T104800Z,2026-07-17T11:14:36.106408+00:00,56.783181,5.432202,-10.670688,60.800470,0.325617,0.002858,0.004016,0.010720,217,32,2.437750,-0.885062,0.073500,-3.739313,-2.045750,0.526750,0.118727,0.130498,0.116754,0.090126,0.077725,0.088882,2.493896,-0.962391,0.116120,-3.817917,-2.115167,0.552271,60.474853,1.690216,62.165069,5.381888050930
119,cal-20260717T104800Z,2026-07-17T11:14:42.187363+00:00,46.332603,5.239256,-10.537859,50.377254,0.325617,0.084361,0.055326,0.033234,217,32,2.450000,-1.617000,0.401187,-3.785250,-0.719688,0.061250,0.134048,0.105608,0.122855,0.095600,0.084813,0.098787,2.506146,-1.694328,0.443807,-3.863854,-0.789104,0.086771,50.051637,1.662854,51.714491,5.381888050930
120,cal-20260717T104800Z,2026-07-17T11:14:47.877445+00:00,36.793018,5.073880,-10.469048,40.863273,0.325617,0.009082,0.003259,0.008203,211,32,2.376500,-2.149875,0.667625,-3.592313,0.425687,-0.327688,0.116754,0.102444,0.123052,0.104456,0.115713,0.088391,2.432646,-2.227203,0.710245,-3.670917,0.356271,-0.302167,40.537656,1.637250,42.174906,5.381888050930
121,cal-20260717T104800Z,2026-07-17T11:14:53.296248+00:00,26.503745,4.949304,-10.392357,30.598383,0.325617,0.002895,0.006861,0.006535,218,32,2.275437,-2.796063,0.906500,-3.243187,1.693563,-0.731938,0.113346,0.108457,0.105608,0.090982,0.090555,0.093085,2.331583,-2.873391,0.949120,-3.321792,1.624146,-0.706417,30.272766,1.612867,31.885633,5.381888050930
122,cal-20260717T104800Z,2026-07-17T11:15:01.093766+00:00,16.826395,4.826176,-10.301560,20.956120,0.325617,0.001541,0.008174,0.004183,211,32,2.067187,-3.221750,1.160688,-2.805250,2.765437,-1.096375,0.137153,0.116089,0.119661,0.085326,0.104826,0.091247,2.123333,-3.299078,1.203307,-2.883854,2.696021,-1.070854,20.630503,1.577780,22.208283,5.381888050930
123,cal-20260717T104800Z,2026-07-17T11:15:09.312536+00:00,6.300195,4.742071,-10.137241,10.466902,0.325617,0.002994,0.014203,0.006538,211,32,1.794625,-3.650500,1.326062,-2.189688,3.815875,-1.411813,0.125544,0.155451,0.138558,0.098345,0.124304,0.089263,1.850771,-3.727828,1.368682,-2.268292,3.746458,-1.386292,10.141285,1.540798,11.682083,5.381888050930
124,cal-20260717T104800Z,2026-07-17T11:15:19.970985+00:00,-3.392586,4.680631,-9.978691,0.822081,0.325617,0.002905,0.013467,0.004679,218,32,1.506750,-3.913875,1.515937,-1.601687,4.541688,-1.617000,0.101875,0.131569,0.116712,0.104456,0.101446,0.096406,1.562896,-3.991203,1.558557,-1.680292,4.472271,-1.591479,0.496464,1.492838,1.989302,5.381888050930
125,cal-20260717T104800Z,2026-07-17T11:15:26.191167+00:00,-14.394996,4.660484,-9.779047,-10.152340,0.325617,0.001531,0.015748,0.003793,211,32,1.169875,-4.094563,1.589438,-0.909563,5.190937,-1.822188,0.131569,0.116047,0.126275,0.083432,0.097951,0.092668,1.226021,-4.171891,1.632057,-0.988167,5.121521,-1.796667,-10.477957,1.464849,-9.013108,5.381888050930
126,cal-20260717T104800Z,2026-07-17T11:15:34.359271+00:00,-24.543160,4.711403,-9.624942,-20.263750,0.325617,0.011797,0.017948,0.029541,217,32,0.765625,-4.128250,1.702750,-0.303187,5.601313,-1.904875,0.097802,0.104872,0.118727,0.109523,0.093501,0.086004,0.821771,-4.205578,1.745370,-0.381792,5.531896,-1.879354,-20.589367,1.428095,-19.161272,5.381888050930
127,cal-20260717T104800Z,2026-07-17T11:15:43.923198+00:00,-34.128725,4.747752,-9.574652,-29.806280,0.325617,0.009010,0.005111,0.011880,217,32,0.349125,-4.119063,1.693563,0.248062,5.824875,-1.972250,0.166865,0.112660,0.109169,0.108457,0.102444,0.077725,0.405271,-4.196391,1.736182,0.169458,5.755458,-1.946729,-30.131897,1.385060,-28.746837,5.381888050930
128,cal-20260717T104800Z,2026-07-17T11:15:54.621865+00:00,-44.098963,4.774548,-9.464012,-39.728377,0.325617,0.011564,0.005824,0.004100,217,32,-0.052062,-3.910813,1.675188,0.787062,5.880000,-1.990625,0.126887,0.137153,0.120307,0.104084,0.082558,0.080419,0.004083,-3.988141,1.717807,0.708458,5.810583,-1.965104,-40.053994,1.336919,-38.717075,5.381888050930
129,cal-20260717T104800Z,2026-07-17T11:16:04.172598+00:00,-54.539552,4.854036,-9.367598,-50.125991,0.325617,0.001155,0.005081,0.008773,218,32,-0.569625,-3.583125,1.592500,1.277062,5.837125,-1.944687,0.094582,0.111146,0.129343,0.123170,0.108323,0.096757,-0.513479,-3.660453,1.635120,1.198458,5.767708,-1.919167,-50.451608,1.293944,-49.157664,5.381888050930
130,cal-20260717T104800Z,2026-07-17T11:16:13.654915+00:00,-64.183736,5.007086,-9.277694,-59.727507,0.325617,0.001530,0.001386,0.001583,210,32,-1.013688,-3.172750,1.470000,1.718063,5.693188,-1.846688,0.139948,0.138033,0.147263,0.114027,0.115041,0.066371,-0.957542,-3.250078,1.512620,1.639458,5.623771,-1.821167,-60.053124,1.251276,-58.801848,5.381888050930
131,cal-20260717T104800Z,2026-07-17T11:16:51.440231+00:00,56.478390,0.131216,10.003807,61.104642,0.325617,0.013213,0.003146,0.011082,210,32,1.114750,-1.797688,0.869750,-1.019813,-1.770125,0.851375,0.126313,0.107381,0.138033,0.095953,0.102444,0.091247,1.170896,-1.875016,0.912370,-1.098417,-1.839542,0.876896,60.779025,1.081253,61.860278,5.381888050930
132,cal-20260717T104800Z,2026-07-17T11:16:56.285655+00:00,46.046115,-0.056054,10.169912,50.694170,0.325617,0.018358,0.006634,0.002038,211,32,0.872812,-2.272375,1.038188,-1.307688,-1.289313,0.716625,0.109523,0.125544,0.126581,0.107381,0.108814,0.103945,0.928958,-2.349703,1.080807,-1.386292,-1.358729,0.742146,50.368553,1.059450,51.428003,5.381888050930
133,cal-20260717T104800Z,2026-07-17T11:17:04.137399+00:00,35.611097,-0.175447,10.238563,40.294482,0.325617,0.092572,0.050281,0.058290,217,32,0.560438,-2.658250,1.130062,-1.470000,-0.790125,0.520625,0.134588,0.113389,0.145111,0.086229,0.089533,0.100920,0.616583,-2.735578,1.172682,-1.548604,-0.859542,0.546146,39.968865,1.024120,40.992985,5.381888050930
134,cal-20260717T104800Z,2026-07-17T11:17:10.137793+00:00,25.991497,-0.185021,10.219728,30.701883,0.325617,0.007136,0.004949,0.016576,217,32,0.294000,-2.786875,1.234187,-1.607813,-0.226625,0.339938,0.114070,0.102444,0.124110,0.102207,0.097802,0.111277,0.350146,-2.864203,1.276807,-1.686417,-0.296042,0.365458,30.376266,0.997119,31.373385,5.381888050930
135,cal-20260717T104800Z,2026-07-17T11:17:16.925267+00:00,5.762340,-0.273474,10.376611,10.503267,0.325617,0.024105,0.011243,0.014601,217,32,-0.355250,-3.126813,1.304625,-1.659875,0.863625,-0.156188,0.138033,0.109523,0.103945,0.113900,0.109744,0.110928,-0.299104,-3.204141,1.347245,-1.738479,0.794208,-0.130667,10.177650,0.966578,11.144228,5.381888050930
136,cal-20260717T104800Z,2026-07-17T11:17:24.041018+00:00,-3.704742,-0.275387,10.333917,1.068204,0.325617,0.021723,0.007581,0.026343,210,32,-0.615563,-3.117625,1.298500,-1.571063,1.353625,-0.303187,0.119985,0.117909,0.099568,0.084356,0.120508,0.067528,-0.559417,-3.194953,1.341120,-1.649667,1.284208,-0.277667,0.742587,0.934559,1.677146,5.381888050930
